Date,Ticker,Close,Volume,Return,Volatility,RSI,MA5,MA10,MA_ratio,Volume_Avg20,Volume_Spike,Momentum3,ATR14,DayOfWeek,Month,Surprise_%,CumulativeReturn5,CumulativeReturn20,MA_CrossGap,PositiveDays_5,VolatilityChange,Skew5,HighVol,VolatilityJump,VolPriceCorr20,VolumeDivergence,SurpriseDecay5,EventShock,DaysSinceEarnings,MomentumVolRatio,EarningsImpactMag,Target
2022-06-30,STZ,233.05999755859375,1966600.0,-0.04338549075391185,0.02546772021367256,42.23891698451305,243.0260009765625,238.02900085449218,0.020993240756931986,1080855.0,0.8194854999051677,-0.05803896498514305,6.016806285770669,3,6,5.89,-0.025247330764856857,-0.04331105898177057,0.02144083143575087,0.4,0.8377511824939123,-0.6353073668534212,1,0.18686180783472794,-0.10833542920746177,-0.8194854999051677,1.178,1,0.0,-2.278922581969538,0.15000487205853139,1
2022-07-12,PEP,169.5,5201600.0,-0.0056901578797273755,0.008387390312509355,56.58249562061921,170.58200073242188,168.87099914550782,0.010132003692592484,5359040.0,-0.029378396130650297,-0.005048136929269975,3.2871647833026896,1,7,7.11,0.0030363766310883555,0.04349868577665539,0.010094404642560773,0.4,0.0663057960724216,0.3192910055632405,0,-0.047926605597828464,-0.3315391799779874,0.029378396130650297,1.4220000000000002,1,0.0,-0.6018721126962258,0.05963434512194152,1
2022-07-13,FAST,23.385000228881836,17174800.0,-0.06441290483273066,0.028542061118300086,31.51097348431918,24.869000244140626,24.907499885559083,-0.0015457047714684258,7357740.0,1.3342493754875817,-0.07642178077663742,0.7161996002136041,2,7,0.37,-0.07289143715719937,-0.06372058708649553,-0.001646339150807809,0.2,1.8852494544363934,-1.9698611785691305,1,0.46516780289654536,-0.5654313402641757,-1.3342493754875817,0.074,1,0.0,-2.6775143456659594,0.010560562613771031,1
2022-07-13,DAL,29.700000762939453,38475800.0,-0.04470888976604703,0.03929166829012804,39.913986137546054,29.94200019836426,29.71900005340576,0.007503622078729455,17055990.0,1.255852635936114,-0.000672898750911255,1.5875581585383602,2,7,-16.58,0.00879301812181943,-0.07166606796945907,0.007508422196297171,0.4,0.2578227822078343,0.7484498635052294,1,0.32080104460780934,-0.10018982069606841,-1.255852635936114,-3.316,1,0.0,-0.017125735889269522,0.6514558602503229,1
2022-07-14,CTAS,96.78250122070312,2525600.0,0.025319801290213606,0.012869062379481133,58.780959616926154,95.2,94.76524963378907,0.004587656001445506,2060400.0,0.22578140166957872,0.016703038717981178,2.5104221018368196,3,7,5.07,0.016603612543277024,0.09607811365535712,0.0044920348278613765,0.6,2.0407549582734057,1.7189465651182694,0,0.2066341037513333,0.2375333543502774,0.22578140166957872,1.014,1,0.0,1.2979218631103384,0.06524614626396935,1
2022-07-14,CAG,33.150001525878906,12513800.0,-0.07246782403338148,0.034182318656362023,42.63673790073403,35.072000885009764,34.85200080871582,0.006312408791145252,4846075.0,1.5822547112869692,-0.0677727714943861,0.8926733050424002,3,7,2.83,-0.057205207501771826,0.04585472921225053,0.006636502750149108,0.8,7.218431302072206,-2.2139479504387847,1,0.7214608548693844,-0.7692196858641578,-1.5822547112869692,0.5660000000000001,1,0.0,-1.9826849721058124,0.09673596179750453,1
2022-07-14,JPM,108.0,26204800.0,-0.034938821679560306,0.013974338480321018,31.971364707798585,112.02000122070312,112.59900131225587,-0.005142142335233357,13430040.0,0.951207889179779,-0.0430622061320971,3.3824333372136164,3,7,-4.25,-0.059601712558634334,-0.05196621739363927,-0.005361111958821694,0.2,-0.07377609332569746,-1.4291528420870339,0,0.3463821169064407,-0.2903231933818865,-0.951207889179779,-0.85,1,0.0,-3.0815199668462525,0.059390938541364326,1
2022-07-14,MS,74.69000244140625,13296200.0,-0.003867710089939913,0.0060697385689509826,39.94143067185073,75.63200225830079,75.95200042724609,-0.004213163144423437,8600205.0,0.5460329143316933,-0.014903683170221727,2.390901151416304,3,7,-9.19,-0.03016333059001919,-0.0005039241297997155,-0.004284350762959743,0.2,-0.5488557938235119,-0.029806045869566512,0,0.34584342889438613,-0.09640063616175121,-0.5460329143316933,-1.8379999999999999,1,0.0,-2.4554073533005782,0.05578089744865953,1
2022-07-15,UNH,529.75,5742500.0,0.05437574930334299,0.02978038949054748,62.93461664046244,512.9579956054688,513.572998046875,-0.001197497617174359,4344670.0,0.3217344470351027,0.029800586289668196,14.612947918608864,4,7,7.13,0.022995355690113572,0.13696318255407047,-0.0011609295732066154,0.4,1.3220976909326865,1.4890305191649305,1,0.35109384972183544,0.08063102567967356,0.3217344470351027,1.426,1,0.0,1.00067815763286,0.21233417706760352,0
2022-07-15,C,49.97999954223633,86566200.0,0.13230630342866445,0.0664686207909671,58.582104952702544,46.3879997253418,46.53199996948242,-0.003094649794443849,23993480.0,2.6079051475650887,0.08345975254663918,1.910863027141538,4,7,36.72,0.07400436046803294,0.060078641874555805,-0.002881157372139054,0.2,4.760361755174867,2.104757895880952,1,0.5826265993294111,0.7996084278926054,2.6079051475650887,7.343999999999999,1,0.0,1.2556263436468773,2.440727755444312,1
2022-07-15,BK,43.40999984741211,4984700.0,0.07344216917805624,0.037634981095893826,54.44616038390628,41.71999969482422,41.886000061035155,-0.003963146778614535,4462640.0,0.11698456519011158,0.039262613638387345,1.3763725912743534,4,7,3.05,0.03850191174688744,0.04095969013988676,-0.0038240121353244746,0.4,3.6368707032174363,1.9778824839591083,1,0.47429326353735135,0.3358215578407009,0.11698456519011158,0.61,1,0.0,1.0432478362377406,0.11478669234247615,0
2022-07-15,PNC,153.4199981689453,4838700.0,0.016295650143556495,0.015705457289769405,39.80166103150339,155.2,158.21100006103515,-0.019031546857510295,2407610.0,1.0097524100664144,-0.023362392606155358,4.815073971193509,4,7,8.69,-0.04983438567160492,-0.0167989178600203,-0.01962586427435271,0.2,1.1281227848718203,1.6325003783371133,0,0.11739685029813884,0.32673532256632054,1.0097524100664144,1.738,1,0.0,-1.487533326001299,0.13648042384809614,1
2022-07-15,STT,65.66999816894531,8351900.0,0.09742643719069721,0.04992706987391552,53.22531477409016,62.30199966430664,62.69599990844726,-0.006284296362063957,2877520.0,1.902464622313659,0.05307885705896376,2.5668208234752425,4,7,12.37,0.045946661044470205,0.035707298000817955,-0.005999699331907999,0.2,5.405107697678019,2.102571493431317,1,0.4512727866226589,0.4520014985852638,1.902464622313659,2.4739999999999998,1,0.0,1.0631278008078557,0.617597854340335,0
2022-07-15,PGR,116.08000183105469,7515800.0,0.03338377938994452,0.02960011298984521,50.1831181253794,116.64000091552734,117.9860008239746,-0.011408132312708763,3622600.0,1.0746977309115002,-0.008287067026168327,3.2760091417372776,4,7,15.14,-0.03447975268565662,0.0358625760172131,-0.011595450441207482,0.4,0.4547559818173952,0.15825449611763043,1,0.34387472951990605,0.5817795464834886,1.0746977309115002,3.028,1,0.0,-0.2799674024570087,0.4481457106662565,0
2022-07-15,BLK,600.3699951171875,1053000.0,0.019944600406009316,0.016340130719654546,43.69067656600487,598.7339965820313,608.9089965820312,-0.016710214592188577,749295.0,0.4053210017416371,-0.004840098487470468,18.699035627178766,4,7,-6.81,-0.030831314502049234,0.00497079534711431,-0.016947882277184547,0.2,1.0873560666958864,1.161732226389781,0,-0.01715145423255049,0.3161297217706229,0.4053210017416371,-1.3619999999999999,1,0.0,-0.29620926994417124,0.11127629020084745,0
2022-07-15,WFC,41.130001068115234,40328300.0,0.06169332178880338,0.03179897927639459,53.62587962902611,39.66600036621094,39.81499977111817,-0.0037422932503773376,23427060.0,0.7214409319820754,0.03863643063001665,1.51272410359365,4,7,2.4,0.02538174947614158,0.08072262000621067,-0.003622645296324502,0.2,4.637049966195484,2.1839271797633764,1,0.39819008558432345,0.5722795473139798,0.7214409319820754,0.48,1,0.0,1.2150210570965294,0.07631755026334702,1
2022-07-15,USB,46.56999969482422,8608200.0,0.05242937163444572,0.03038541332635225,47.28544288641395,45.737999725341794,46.15299949645996,-0.00899182665581677,6616240.0,0.301071303338452,0.0080086347570274,1.3652715149705752,4,7,2.02,0.0026671758026515224,0.007939107673848422,-0.00891131144165095,0.2,2.151369706308206,1.7532498143361297,1,0.438355714470134,0.11889241109169517,0.301071303338452,0.404,1,0.0,0.2635683907749706,0.06137853491923155,1
2022-07-18,BAC,32.2599983215332,56382900.0,0.0003100254738976904,0.037451249000666056,48.937386707449114,31.367999649047853,31.41699981689453,-0.0015596705010746392,48444685.0,0.1638614225688535,0.046044038972748114,1.1391376858072828,0,7,4.47,0.0278895015765922,0.017153491211585714,-0.0015189141474310362,0.4,-0.017705039366847974,1.8783475756139782,1,0.35573355344032653,0.4656095634092106,0.1638614225688535,0.8939999999999999,1,0.0,1.2294393103549077,0.16740708303297727,1
2022-07-18,SCHW,61.2400016784668,9338600.0,-0.015117378933668824,0.01797915269350105,40.99517544160617,61.55800018310547,62.61599960327148,-0.01689663068336189,7289950.0,0.2810238753352219,-0.005036516042831951,2.000887976314011,0,7,6.76,-0.02666635285089536,0.009068567084943413,-0.017276280064799972,0.2,-0.06134222963709035,2.1505213824513754,0,0.32877091328661434,0.3333396372783419,-0.2810238753352219,1.3519999999999999,1,0.0,-0.28013087427204697,0.12153907220806709,1
2022-07-18,PLD,119.19999694824219,4337300.0,-0.014957484142101074,0.01774093221703606,46.2036270280484,120.00200042724609,120.88300018310547,-0.007288036816797239,3599135.0,0.20509511313134965,-0.012918227562040197,3.7802409316352343,0,7,31.9,-0.02074089149655256,0.06703856608360992,-0.007390937738378606,0.2,0.05996139571970005,1.2291696026850902,0,0.47128872870243965,-0.007823197117954196,-0.20509511313134965,6.38,1,0.0,-0.7281594155168359,0.5659357377234503,1
2022-07-18,GS,301.260009765625,6767900.0,0.025147224184934425,0.028760146374574705,53.18277101326073,291.8799987792969,293.8610015869141,-0.006741291960890794,2715625.0,1.4922071346375145,0.03829059487454023,9.712738679989346,0,7,17.52,0.028901767996371786,0.0598953491146047,-0.006575724435375186,0.4,0.058025310442107125,0.24997201655505005,1,0.37777103213557806,0.3246803951124568,1.4922071346375145,3.504,1,0.0,1.3313768659054537,0.5038777644825488,1
2022-07-18,IBM,138.1300048828125,8231700.0,-0.012792976769278486,0.013051539686071038,48.30926489740218,138.69399719238282,139.1469985961914,-0.0032555600076088487,5174170.0,0.590921829008324,0.0069252971114859285,2.9184738830694656,0,7,1.64,-0.020181668287345578,0.01958015968655158,-0.0032795293404419327,0.4,0.05619762855378885,0.783098253196943,0,0.3751735508851306,0.08419599152207889,-0.590921829008324,0.32799999999999996,1,0.0,0.5306114640455281,0.0214045250851565,0
2022-07-18,SYF,31.479999542236328,7986900.0,0.0028671600617351523,0.024123036523761413,54.84684901197976,30.665999603271484,29.974999809265135,0.023052537060993084,7409855.0,0.07787534303977606,0.048634212598590354,1.3796641077340228,0,7,12.2,0.057986420509448466,0.09065583926253429,0.021950438502365364,0.6,-0.0019466026945959003,0.7672031438191558,0,0.23117305691362922,0.09590514669159933,0.07787534303977606,2.44,1,0.0,2.0160899120057003,0.29430104558988923,1
2022-07-19,OMC,67.41000366210938,1945500.0,0.029317542540370667,0.019000681108766793,56.399741741419064,65.05399932861329,64.53599967956544,0.008026522431198613,1506310.0,0.2915668089569876,0.06644525610614083,1.806091497118717,1,7,6.96,0.04958789828808785,0.0679771172942969,0.007684314210162475,0.6,0.20940298947086844,-0.1947894082513509,0,0.11142531830055402,0.5695477894021896,0.2915668089569876,1.392,1,0.0,3.496993198759081,0.13224474051701687,1
2022-07-19,TFC,48.310001373291016,8117200.0,0.025690083617194936,0.031227485482178626,53.71967257848951,46.82600021362305,47.21000022888184,-0.008133870226585405,5932220.0,0.36832416869232776,0.06880532207648815,1.4957899031683968,1,7,3.85,0.02500960579952971,0.046847487457753356,-0.007948664962594944,0.4,0.07467001606005352,0.7397955785547579,1,-0.01046730688559605,0.060014387361967715,0.36832416869232776,0.77,1,0.0,2.203357677082176,0.12022581910638772,0
2022-07-19,LMT,390.3800048828125,3023800.0,0.008004560300781893,0.013743505635705824,33.16836620117998,396.8700012207031,408.58400268554686,-0.028669750621291623,1277985.0,1.3660684593324648,-0.024805757378886795,10.738330338301086,1,7,-33.12,-0.057996514929789744,-0.03085977322832134,-0.03000666355429799,0.2,0.6127559148094919,0.5038521598184208,0,0.3647120636974839,-0.04895483925496454,1.3660684593324648,-6.624,1,0.0,-1.8049074400299765,0.4551849066545769,1
2022-07-19,HAS,79.9800033569336,2971500.0,0.007051186110543783,0.009590173437933102,40.30074726359125,79.77400054931641,81.31700057983399,-0.018975122293187874,1024545.0,1.9003118457461605,0.0074317164859694085,2.3946289460915997,1,7,22.11,-0.014439154590902281,0.0008159790445091408,-0.019292322652594764,0.4,0.03865423247876243,-1.1857137913354312,0,0.20336965073884183,0.17992905743004828,1.9003118457461605,4.422,1,0.0,0.7749302720265338,0.21203873471270088,1
2022-07-19,IBKR,14.3149995803833,4248000.0,0.038071038432383464,0.021482907175226277,53.837017695893195,13.746999931335449,13.80049991607666,-0.00387667005300929,3380520.0,0.2566114088956728,0.07248546499581154,0.4659305687238587,1,7,-8.52,0.057257432727509494,0.02870114993220496,-0.0037373374997876963,0.8,0.37791237434041447,-0.06958199437764095,0,-0.011890265581242732,0.17627056024307536,0.2566114088956728,-1.704,1,0.0,3.37409927951005,0.18303436913292787,0
2022-07-19,CFG,37.88999938964844,5877800.0,0.019370493843733128,0.02886037596246996,56.2192761596348,36.433999633789064,36.275000381469724,0.004383163353474773,4510565.0,0.30311834548443484,0.08474088344150554,1.288640370266344,1,7,-19.7,0.051383885495780435,0.06660266399420156,0.004196338212736389,0.6,-0.0014020197685346014,0.7767726498301383,1,-0.028579889928916802,0.24888769914062706,0.30311834548443484,-3.94,1,0.0,2.9362361951024623,0.5685494064606582,0
2022-07-19,HAL,29.459999084472656,16731900.0,0.021143802250856547,0.02800228847889603,41.466903428823535,28.361999893188475,28.790999984741212,-0.014900492924181163,12248460.0,0.3660411186385881,0.0775420234108557,1.6468165060385396,1,7,9.59,0.03128659770445674,-0.05864335025387568,-0.01456212168651588,0.6,-0.054122209919065134,-0.7417583590802361,0,0.09272999183717001,-0.06171940673560142,0.3660411186385881,1.918,1,0.0,2.7691315550928564,0.26854194651261293,0
2022-07-19,JNJ,171.69000244140625,13256400.0,-0.01457839263283256,0.014353054421758459,38.895803514906305,175.0539978027344,176.4550003051758,-0.00793971550830741,7153155.0,0.8532242066612565,-0.022711693993171744,3.413085849041043,1,7,2.15,-0.023469878644683417,0.01484690352265583,-0.008160070374042483,0.4,0.006642187726778381,0.10804362917586297,1,0.10600300103955873,0.055325321602137184,-0.8532242066612565,0.43,1,0.0,-1.5823595273478872,0.030859067006780684,0
2022-07-19,JBHT,174.4600067138672,1220600.0,0.037834624505814096,0.017121888249757144,65.33392881315845,167.69400329589843,166.01200103759766,0.010131811241283817,675230.0,0.8076803459561928,0.05382061913537828,4.904379946951361,1,7,3.12,0.06217273328983419,0.1220488134998422,0.009641191067127672,0.8,0.7263337645990389,0.5879525185933296,0,0.12804220366671704,0.5577158025496072,0.8076803459561928,0.624,1,0.0,3.1433808705509336,0.05342029133924229,0
2022-07-19,NFLX,201.6300048828125,28178700.0,0.056096830172761125,0.037842801174855514,60.20764054701716,186.6,184.50999908447267,0.011327304351513634,10064055.0,1.799935016253389,0.15362173184026862,9.770520787891416,1,7,8.75,0.14967037126281413,0.150912615988405,0.010365525293430591,0.8,-0.03354947890555182,0.6209592711316023,0,-0.07214308406343206,0.5510322411194154,1.799935016253389,1.75,1,0.0,4.059470309055018,0.33112451027998574,1
2022-07-20,CCI,170.52999877929688,1820300.0,-0.017288077111183187,0.017659703363930516,47.35761137047014,171.7220001220703,171.57599945068358,0.0008509387784665368,1629030.0,0.11741343007802185,-0.016551298836266493,4.535539173093466,2,7,1.23,-0.0016014076543773292,0.05411088779117623,0.0008561582855324296,0.6,0.17665529738773333,0.0001803847264885424,1,0.1536618334001414,0.25260288056153335,-0.11741343007802185,0.246,1,0.0,-0.9372353293791309,0.021721435137634536,1
2022-07-20,TSLA,247.5,88864200.0,0.008023464466653252,0.00711751777541248,55.290746017182535,242.3913330078125,241.17166748046876,0.005057250464308938,87924345.0,0.010689360267625458,0.030963625584908838,12.807274231425414,2,7,25.11,0.043468702255963,0.05071988682454853,0.004927941524621212,1.0,-0.10944318912087825,1.6162084899972147,0,1.3688720040455968,-0.17759730585820652,0.010689360267625458,5.022,1,0.0,4.350339853246739,0.17872087134060738,1
2022-07-20,LVS,37.08000183105469,10306600.0,0.04362519293586331,0.016497796433245962,62.7755247052941,35.20800018310547,34.444000244140625,0.02218092943762562,8010030.0,0.2867117850994316,0.07384891809746352,1.606787195054741,2,7,-18.28,0.11136757255498297,0.16547521543288723,0.020604096581381234,1.0,0.19305044068370725,0.08507775753341607,0,0.22367157911423297,0.062278990746020106,0.2867117850994316,-3.656,1,0.0,4.476289540847736,0.3015797187997362,1
2022-07-20,KMI,17.31999969482422,14958100.0,0.000577713991355866,0.009482237323013343,51.41319518031657,16.979999923706053,16.886999893188477,0.005507196725635488,14954650.0,0.00023069747536719198,0.033412855506848915,0.5078255646478371,2,7,-1.24,0.04281785496995283,0.041837174023173884,0.005369516868142177,0.8,-0.08234974538353468,0.610716368629503,0,-0.03789345226340335,-0.3205165860052707,0.00023069747536719198,-0.248,1,0.0,3.523730829012818,0.011757974280536545,1
2022-07-20,ELV,459.5400085449219,2653700.0,-0.07617149084043184,0.0490393005454857,42.61072638239523,478.6160034179687,478.65,-7.102597311448022e-05,1105980.0,1.3994104775854899,-0.06009163886917679,16.387853173038966,2,7,3.87,-0.019061749074096968,0.003996056313116947,-7.397959132850278e-05,0.4,0.5975251384333808,-0.6462222915162111,1,0.20334091436803892,-0.41942645408725276,-1.3994104775854899,0.774,1,0.0,-1.2253771357946373,0.18978209311102967,1
2022-07-20,STLD,68.0999984741211,2683500.0,0.022215485837922655,0.019343443913315852,46.90817179404158,67.08399963378906,66.70100021362305,0.005742034136510421,1688510.0,0.5892710140893451,0.015508514067848589,2.921802302850245,2,7,11.26,0.013175620569761182,-0.033104814654442705,0.005624073843578139,0.6,-0.020009480760811882,-0.3982310297257103,0,0.04900932142280756,0.08026593472402381,0.5892710140893451,2.252,1,0.0,0.8017451977839102,0.2178071784639365,1
2022-07-20,UAL,41.68000030517578,12822100.0,0.005063879389707315,0.02181862211319841,60.4267430807012,39.82399978637695,38.37899971008301,0.037650800886150027,11132835.0,0.15173718105046907,0.07478085655400024,1.9835623928678174,2,7,-26.78,0.09663569161704988,0.14300482901730227,0.03466890752672344,0.8,-0.11510624111643819,1.2109417382261494,0,0.2935105593412668,0.4191902861392614,0.15173718105046907,-5.356,1,0.0,3.4273866029962354,0.5843027001914534,0
2022-07-20,ABT,108.2300033569336,7300200.0,-0.015464358623877406,0.022697104634800486,48.602526686856464,107.94199981689454,108.18600006103516,-0.002255377257713187,5242975.0,0.39237741930869396,-0.005421763825999015,2.5943772955373854,2,7,26.85,0.01989821353616328,0.03831370144931312,-0.0022544602843254983,0.4,-0.03688407146059214,0.43914069269755085,1,0.060282347739267994,0.3511447404648393,-0.39237741930869396,5.37,1,0.0,-0.23887467914349664,0.6094172594443931,1
2022-07-20,EFX,205.1699981689453,1147900.0,0.020746259546991608,0.018947457610854902,66.8072152745622,195.93599853515624,192.26199951171876,0.019109335348473477,704485.0,0.6294172338658737,0.06626130402935293,5.609648473586588,2,7,4.41,0.10730752337432248,0.16079810222413304,0.017907096828124785,0.8,-0.23129408941396534,0.23047234234226277,0,0.1458418150366696,0.3757090221327109,0.6294172338658737,0.882,1,0.0,3.497107733033504,0.08355828806387013,0
2022-07-20,NDAQ,56.3466682434082,4931700.0,0.06100932120273006,0.030028459319569108,69.787452354425,52.9153335571289,52.45766677856445,0.00872449742182324,2663430.0,0.8516349218864396,0.07620809230697945,1.3919647042736492,2,7,8.12,0.09357286372374096,0.10599305574692142,0.008122339666782207,0.6,0.5684563480568605,0.40261131269894207,1,0.16421990169467993,0.5231620623878881,0.8516349218864396,1.6239999999999999,1,0.0,2.5378621313233216,0.24383108967490114,1
2022-07-20,NTRS,97.18000030517578,2290200.0,-0.03991306922352633,0.03744130125734941,47.58179476134504,98.00399932861328,97.09099960327148,0.009403546457163348,1023845.0,1.236862025013552,-0.021152281425682373,3.2971405423764955,2,7,-3.41,0.019201437585979253,0.03832855970072957,0.009394934374096366,0.4,0.24996828975414265,0.290684280869401,1,0.10183933088350572,0.061947097011424514,-1.236862025013552,-0.682,1,0.0,-0.5649451314565417,0.1276748372875615,1
2022-07-20,CSX,29.729999542236328,14328600.0,0.0003364814640942626,0.015714587304689966,52.70790421196805,29.063999938964844,28.904999923706054,0.005500778954453001,16047180.0,-0.10709545228507433,0.030145492497762216,0.7122954461258268,2,7,14.94,0.052527017655023656,0.027280296495767242,0.005348133794381832,0.6,-0.08117932381436077,0.7016794798580612,0,0.09532031834155386,0.13018872291042236,-0.10709545228507433,2.988,1,0.0,1.9183125840315776,0.2347759343320681,1
2022-07-20,MTB,165.5399932861328,2437700.0,0.0050390780063986895,0.026616647840321906,55.55076635394661,159.0000030517578,158.3480026245117,0.004117515954982887,1065590.0,1.28765284959506,0.059727201659721674,5.657506665216494,2,7,-55.82,0.07333257643338142,0.005773628167115352,0.003938627846378628,0.8,-0.1640711041704751,-0.4639644666541012,1,-0.11311213963594591,0.2407934314136425,1.28765284959506,-11.164,1,0.0,2.24397902298054,1.4857412824467688,1
2022-07-20,BIIB,207.49000549316406,1991500.0,-0.05797688791495703,0.03258556444596677,47.00046721657964,214.6739990234375,215.55,-0.004064026799176612,1104655.0,0.8028253165015322,-0.04386889661605875,6.575524191376713,2,7,29.2,-0.031085166172709178,0.007819750505325795,-0.004221894806356749,0.4,1.054787379962872,-1.1219261836896504,1,0.48009358232028565,-0.39232225259302284,-0.8028253165015322,5.84,1,0.0,-1.3462677727290615,0.9514984818222296,1
2022-07-20,BKR,25.889999389648438,29797900.0,-0.08256555564845225,0.047213148523119274,33.540882416495805,26.857999801635742,27.367999839782716,-0.01863490357836184,9360660.0,2.18331186048847,-0.029610228878973688,1.475721108566172,2,7,-50.03,-0.02833354536892696,-0.15414401120329424,-0.019698727314411833,0.6,0.7807462488330925,-1.3730753837283036,1,0.2954018226618953,-0.6513492710129686,-2.18331186048847,-10.006,1,0.0,-0.6271606359256797,2.3620738206116574,0
